areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,title,addr1,addr2,tel,zipcode
,A02,A0207,A02070200,630609,15,20081001100018,http://tong.visitkorea.or.kr/cms/resource/52/2750152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2750152_image2_1.jpg,,,,20210927170514,32079.0,,2021 아시아송페스티벌,온라인 개최,,asiasongfestival0@gmail.com,
,A02,A0207,A02070200,2541254,15,20180329172613,http://tong.visitkorea.or.kr/cms/resource/04/2766504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2766504_image2_1.jpg,128.4650638527,35.8411652970,6.0,20211102112051,3255.0,,2021 온라인 디아크 강빛축제,온라인개최,,053-585-0916~7,42917
,A02,A0207,A02070200,2753086,15,20211005143925,http://tong.visitkorea.or.kr/cms/resource/85/2753085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2753085_image2_1.jpg,,,,20211005143925,0.0,,2021 온라인 정신건강축제 - 내 마음을 가꾸는 정원,온라인 개최,,02-3272-2334,
,A02,A0207,A02070200,2563358,15,20181016103023,http://tong.visitkorea.or.kr/cms/resource/83/2763083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2763083_image2_1.jpg,126.9849119700,37.2749187509,6.0,20211027134038,289.0,,2021 유권자정치페스티벌,온라인 개최,,031-296-9833,
,A02,A0207,A02070200,2764526,15,20211028103308,http://tong.visitkorea.or.kr/cms/resource/25/2764525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2764525_image2_1.jpg,,,,20211029113117,0.0,,2021 인천 독서대전,,,032-440-7877,
,A02,A0207,A02070200,2555958,15,20180731170759,http://tong.visitkorea.or.kr/cms/resource/66/2753366_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2753366_image2_1.jpg,129.3660687459,36.0096380848,6.0,20211005170801,1276.0,,2021 전국생활문화축제,온라인개최,,"054-289-2871, 02-730-2457",
,A02,A0207,A02070200,2784301,15,20211201090546,http://tong.visitkorea.or.kr/cms/resource/96/2784296_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/96/2784296_image2_1.png,,,,20211201090546,0.0,,2021 제 4회 아동이 주인공인 행복한 언택트 축제,온라인 개최,,070-7500-7190,
,A02,A0207,A02070200,1399407,15,20111011153847,http://tong.visitkorea.or.kr/cms/resource/64/2755964_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2755964_image2_1.jpg,,,,20211012174232,41925.0,,2021 청도반시축제,,,054-370-6376,
,A02,A0207,A02070200,2743323,15,20210910140038,http://tong.visitkorea.or.kr/cms/resource/21/2743321_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/21/2743321_image2_1.png,,,,20210910140038,0.0,,2021 충북 청년축제,온라인 개최,,043-266-1507,
,A02,A0207,A02070200,2016706,15,20150714150841,http://tong.visitkorea.or.kr/cms/resource/94/2751094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2751094_image2_1.jpg,,,,20210928195010,153077.0,,2021 한강몽땅 축제,온라인개최,,02-120,
,A02,A0207,A02070200,2683803,15,20201118140317,http://tong.visitkorea.or.kr/cms/resource/84/2753384_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/84/2753384_image2_1.png,,,,20211110133525,0.0,,2021 현대모비스 기부런,온라인개최,,070-7575-3244,
,A02,A0207,A02070200,2759022,15,20211019110926,http://tong.visitkorea.or.kr/cms/resource/05/2759005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2759005_image2_1.jpg,,,,20211019110926,0.0,,2021 화성 학생동아리 축제,온라인 개최,,070-8872-5147,
,A02,A0207,A02070200,2807217,15,20220215171836,http://tong.visitkorea.or.kr/cms/resource/66/2807366_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/66/2807366_image2_1.png,,,,20220216142554,0.0,,2022 부산 라이프 ON,,,051-717-0236,
,A02,A0207,A02070200,2811765,15,20220321182301,http://tong.visitkorea.or.kr/cms/resource/98/2814298_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/98/2814298_image2_1.png,,,,20220329163421,0.0,,2022 부산 스포츠산업 기업 특별전,,,051-717-0236,
,A02,A0208,A02081300,2824377,15,20220617152233,http://tong.visitkorea.or.kr/cms/resource/49/2824749_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/49/2824749_image3_1.png,,,,20220621170139,0.0,,2022 슬기로운 과학생활 항공우주편,,,042-826-3810,
,A02,A0207,A02070200,650690,15,20081112095636,http://tong.visitkorea.or.kr/cms/resource/51/2802851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2802851_image2_1.jpg,127.7865319410,36.1563977278,6.0,20211231133414,33365.0,,2022 온라인 영동곶감축제,온라인 개최,,1644-5111,
,A02,A0207,A02070200,2702333,15,20201229160308,http://tong.visitkorea.or.kr/cms/resource/60/2802860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2802860_image2_1.jpg,,,,20211227105002,0.0,,2022 카운트다운 부산 (우리함께 다시),온라인개최,,051-987-1924,
,A02,A0207,A02070100,1718060,15,20120913113535,http://tong.visitkorea.or.kr/cms/resource/16/2749616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2749616_image2_1.jpg,127.4162695779,35.7732125289,6.0,20210927103259,28006.0,,[문화관광축제] 2021 온라인 진안홍삼축제,온라인개최,,063-430-2391~3,
,A02,A0207,A02070100,588175,15,20080717132813,http://tong.visitkorea.or.kr/cms/resource/98/2707498_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2707498_image2_1.jpg,129.3781024219,36.0573218107,6.0,20211103153441,298066.0,,[문화관광축제] 포항국제불빛축제,온라인개최,,054-289-7852,
,A02,A0207,A02070200,2763668,15,20211027132937,http://tong.visitkorea.or.kr/cms/resource/67/2763667_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2763667_image2_1.jpg,,,,20211027132937,0.0,,unite on : live concert,온라인개최,,061-900-6211,
,B02,B0201,B02010100,2650614,32,20200327154421,http://tong.visitkorea.or.kr/cms/resource/94/2650594_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2650594_image2_1.jpg,127.0282157821,37.4934858463,,20210430132022,0.0,,강남아르누보씨티호텔[한국관광 품질인증/Korea Quality],서울특별시 서초구 서초대로74길 49,(서초동)강남아르누보씨티호텔,02-580-7300/7400,06626
,A02,A0207,A02070200,1806376,15,20130422102127,http://tong.visitkorea.or.kr/cms/resource/77/2751077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2751077_image2_1.jpg,127.1573829418,37.5512675743,6.0,20210929131907,21828.0,,강동북페스티벌,온라인 개최,,"강일 427-4004, 성내 471-0044, 해공 478-9656, 암사 429-0476, 천호 488-7223, 둔촌 489-6557",
,A02,A0207,A02070200,2759260,15,20211019163257,http://tong.visitkorea.or.kr/cms/resource/57/2759257_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/57/2759257_image2_1.png,,,,20211019163257,0.0,,강동청년축제,,,02-482-7647,
,A02,A0207,A02070200,506378,15,20080306161002,http://tong.visitkorea.or.kr/cms/resource/16/2689916_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/2689916_image2_1.png,126.8011114048,34.5075226164,6.0,20210924134255,75712.0,,강진청자축제,온라인 개최,,061-430-3352,
,A03,A0302,A03021700,2791838,28,20211210150345,http://tong.visitkorea.or.kr/cms/resource/38/2791938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2791938_image2_1.jpg,126.4151894562,37.7548167585,6.0,20211210153950,0.0,,강화 버팔로 캠팜,인천광역시 강화군 하점면 고려산로 329-74,,,23016
,,,,2821974,25,20220526175859,http://tong.visitkorea.or.kr/cms/resource/84/2675084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2675084_image2_1.jpg,,,,20220526180001,0.0,,"거제도 일상 회복 청춘 투어, 지친 나를 위로하고 치유하는 여행",,,,
,A02,A0207,A02070200,2489499,15,20170411152205,http://tong.visitkorea.or.kr/cms/resource/77/2742177_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/77/2742177_image2_1.jpeg,,,,20210909112525,3018.0,,국제무형유산영상축제(IIFF),온라인개최,,,
,A02,A0202,A02020700,2822473,12,20220531171818,http://tong.visitkorea.or.kr/cms/resource/33/2822433_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2822433_image3_1.jpg,129.3763304401,35.6670408181,6.0,20220531171850,0.0,,기박산성 의병 역사공원,광주광역시 북구 매곡동,매곡동 838-31번지 일원,,61060
,A01,A0101,A01011400,2804862,25,20220118134649,http://tong.visitkorea.or.kr/cms/resource/69/2355069_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2355069_image2_1.JPG,,,,20220620135603,0.0,,"남파랑길(고성,통영 구간)",,,,
,A01,A0101,A01011400,2807090,25,20220214143510,http://tong.visitkorea.or.kr/cms/resource/36/2715736_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/2715736_image2_1.JPG,,,,20220620135456,0.0,,남파랑길(남해 구간),,,,
,A01,A0101,A01010400,2804863,25,20220118154230,http://tong.visitkorea.or.kr/cms/resource/49/2617849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2617849_image3_1.jpg,,,,20220610141835,0.0,,남파랑길(여수 구간),,,,
,A01,A0101,A01010600,2802948,25,20220210113951,http://tong.visitkorea.or.kr/cms/resource/34/2367434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2367434_image3_1.jpg,,,,20220304150253,0.0,,"남파랑길(해남, 강진 구간)",,,,
,A02,A0201,A02010700,2822525,25,20220602114025,http://tong.visitkorea.or.kr/cms/resource/57/2706257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2706257_image3_1.jpg,,,,20220610141646,0.0,,낮에 보아도 밤에 보아도 아름다운 남원 1박2일 코스,,,,
,A02,A0207,A02070200,2758030,15,20211018103511,http://tong.visitkorea.or.kr/cms/resource/24/2758024_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/2758024_image2_1.JPG,126.6004314580,36.9244664043,6.0,20211019130325,0.0,,당진 해나루 황토고구마 축제,온라인 개최,,041-353-8817,
,A02,A0203,A02030600,2823807,25,20220615151808,,,,,,20220615155433,0.0,,대구의 핫플레이스를 둘러보는 1박2일 여행 코스,,,,
,A02,A0207,A02070200,2676927,15,20201016145744,http://tong.visitkorea.or.kr/cms/resource/34/2755834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2755834_image2_1.jpg,,,,20211012162117,0.0,,대한민국 공연관광 쇼케이스 렛츠 무브! 코리아!,,,01047071249,
,B02,B0201,B02010100,142766,32,20030807090000,http://tong.visitkorea.or.kr/cms/resource/51/1180751_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1180751_image3_1.jpg,,,,20220519153329,44205.0,,롯데호텔 월드,,,02-419-7000,
,A02,A0207,A02070200,2824748,15,20220621165440,http://tong.visitkorea.or.kr/cms/resource/45/2824745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2824745_image3_1.jpg,,,,20220623174624,0.0,,메타버스 뮤직 페스티벌,,,114,
,A01,A0101,,2792565,12,20211213093557,http://tong.visitkorea.or.kr/cms/resource/86/2799686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2799686_image2_1.jpg,126.4532486601,33.5013929390,6.0,20211215165452,0.0,4.0,목마등대 (이호테우등대),제주특별자치도 제주시 이호일동 375-43,,,
,A02,A0207,A02070200,574014,15,20080613091941,http://tong.visitkorea.or.kr/cms/resource/82/2755482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2755482_image2_1.jpg,126.3922741039,34.7828349612,6.0,20211012101345,100980.0,,목포항구축제,온라인 개최,,061-270-8441,
,B02,B0201,B02011600,2757381,32,20211014145821,,,126.6057535234,34.5093191952,6.0,20211112112559,0.0,,무선동한옥마음회(무선동 한옥마을),전라남도 해남군 삼산면 민박촌길 44,,,59047
,A03,A0302,A03022700,2733028,28,20210811112305,,,126.7823328711,37.4846908118,6.0,20210811113446,0.0,,부천문화둘레길-원미마실길,경기도 부천시 부천로 3 마루광장,,,14637
,A02,A0207,A02070200,2492136,15,20170510110405,http://tong.visitkorea.or.kr/cms/resource/76/2758776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2758776_image2_1.jpg,,,,20211019091518,4575.0,,새만금 K-pop 페스티벌,온라인개최,,063-220-8045,54000
,A02,A0207,A02070200,2505657,15,20170905170305,http://tong.visitkorea.or.kr/cms/resource/55/2752855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2752855_image2_1.jpg,,,,20211005113925,4435.0,,서울무형문화축제,온라인개최,,02-2261-0517,04626
,A02,A0208,A02081300,2802075,15,20211221091535,http://tong.visitkorea.or.kr/cms/resource/71/2802071_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/71/2802071_image2_1.png,,,,20211229140252,0.0,,서울시 전통시장 문전성시 특판전,분할 개최,,02-3443-2695,
,A01,A0101,A01011400,2804869,25,20220118171907,http://tong.visitkorea.or.kr/cms/resource/40/2737440_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/2737440_image2_1.JPG,,,,20220620135534,0.0,,"서해랑길 (고창, 군산 구간)",,,,
,,,,2804868,25,20220118165415,http://tong.visitkorea.or.kr/cms/resource/20/1602720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1602720_image3_1.jpg,,,,20220218102618,0.0,,"서해랑길(서천, 보령 구간)",,,,
,A01,A0101,A01010400,2804720,25,20220118101855,http://tong.visitkorea.or.kr/cms/resource/82/1970982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1970982_image3_1.jpg,,,,20220620135656,0.0,,"서해랑길(진도, 목포구간)",,,,
,B02,B0201,B02010900,136294,32,20070917000000,,,,,6.0,20211231133402,35475.0,,서호호텔,서울특별시 서초구 강남대로69길 10,(서초동),,06611
,A05,A0502,A05020100,2794399,39,20211213172409,http://tong.visitkorea.or.kr/cms/resource/78/2794278_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/2794278_image2_1.JPG,128.5625933611,37.6841589204,6.0,20211213172409,0.0,,성주식당,강원도 평창군 진부면 방아다리로 306,,,25321
,A05,A0501,A05010600,2710943,12,20210324151508,http://tong.visitkorea.or.kr/cms/resource/82/2711282_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2711282_image3_1.jpg,,,,20210329105108,0.0,,속초 가자미식해,,,,
,A05,A0501,A05010600,2710942,12,20210324150542,http://tong.visitkorea.or.kr/cms/resource/78/2711278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2711278_image3_1.jpg,,,,20210329105309,0.0,,속초 곰치국(물곰탕),,,,
,A05,A0501,A05010600,2710932,12,20210324150127,http://tong.visitkorea.or.kr/cms/resource/55/2711255_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2711255_image3_1.jpg,,,,20210325134518,0.0,,속초 닭강정,,,,
,A05,A0501,A05010600,2710940,12,20210324150351,http://tong.visitkorea.or.kr/cms/resource/68/2711268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2711268_image3_1.jpg,,,,20210325134752,0.0,,속초 도루묵찌개,,,,
,A05,A0501,A05010600,2710928,12,20210324150032,http://tong.visitkorea.or.kr/cms/resource/48/2711248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2711248_image3_1.jpg,,,,20210329105930,0.0,,속초 물회,,,,
,A05,A0501,A05010600,2710939,12,20210324150245,http://tong.visitkorea.or.kr/cms/resource/64/2711264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2711264_image3_1.jpg,,,,20210329105701,0.0,,속초 붉은대게,,,,
,A05,A0501,A05010600,2710941,12,20210324150449,http://tong.visitkorea.or.kr/cms/resource/74/2711274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2711274_image3_1.jpg,,,,20210329105516,0.0,,속초 아바이순대,,,,
,A05,A0501,A05010600,2710944,12,20210324151559,http://tong.visitkorea.or.kr/cms/resource/85/2711285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2711285_image3_1.jpg,,,,20210325134933,0.0,,속초 양미리구이,,,,
,A05,A0501,A05010600,2710935,12,20210324150204,http://tong.visitkorea.or.kr/cms/resource/58/2711258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2711258_image3_1.jpg,,,,20210325134626,0.0,,속초 오징어순대,,,,
,A05,A0501,A05010600,2710924,12,20210324145854,http://tong.visitkorea.or.kr/cms/resource/45/2711245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2711245_image3_1.jpg,,,,20210329110205,0.0,,속초 함흥냉면,,,,
,A02,A0207,A02070200,2753013,15,20211005141817,http://tong.visitkorea.or.kr/cms/resource/23/2756023_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2756023_image2_1.jpg,126.7869848326,37.5977083101,6.0,20211013091204,0.0,,아라뱃길 꿈잇수다 청년 이야기 위크,온라인개최,,031-999-7834,
,A03,A0302,A03020700,576732,28,20080618105806,http://tong.visitkorea.or.kr/cms/resource/78/2444978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2444978_image2_1.jpg,129.2401863043,35.2872281487,6.0,20211207173205,19881.0,3.0,아시아드 컨트리클럽,부산광역시 기장군 일광면 차양길 26,,,46041
,A02,A0207,A02070200,1390147,15,20110921153558,http://tong.visitkorea.or.kr/cms/resource/80/2749180_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/80/2749180_image2_1.png,126.9612886704,37.3901438629,6.0,20210924150827,27336.0,,안양시민축제 <우선멈'춤'프로젝트>,온라인개최,,031-687-0500,
,A02,A0207,A02070200,2508126,15,20170920133548,http://tong.visitkorea.or.kr/cms/resource/79/2747579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2747579_image2_1.jpg,,,,20210923104920,5681.0,,양주 회암사지 왕실축제,온라인축제,(율정동),02-786-0610,11464
,A05,A0502,A05020100,2823349,25,20220610103810,http://tong.visitkorea.or.kr/cms/resource/93/2823293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2823293_image3_1.jpg,,,,20220610141813,0.0,,예술과 역사를 모두 만나는 광주 전남 여행 코스,,,,
,A05,A0502,A05020100,2756100,39,20211013095659,http://tong.visitkorea.or.kr/cms/resource/70/2756070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2756070_image2_1.jpg,126.3942896096,33.2667818381,,20211013095659,0.0,,오전열한시,제주특별자치도 서귀포시 상예로 248,(상예동),,63534
,A02,A0207,A02070200,2763655,15,20211027131512,http://tong.visitkorea.or.kr/cms/resource/72/2765872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2765872_image2_1.jpg,,,,20211101173027,0.0,,온:한류축제,온라인개최,,061-900-6211,
,A02,A0207,A02070200,2765368,15,20211101105512,http://tong.visitkorea.or.kr/cms/resource/59/2765359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2765359_image2_1.jpg,,,,20211101105512,0.0,,외식문화 선진화 캠페인,온라인 개최,,02-449-5009,
,A02,A0207,A02070200,2763716,15,20211027135019,http://tong.visitkorea.or.kr/cms/resource/13/2763713_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2763713_image2_1.jpg,,,,20211027135019,0.0,,요괴들의 할로윈 온라인 페스타,온라인 개최,,raondear2807@gmail.com,
,A05,A0502,A05020100,2818855,39,20220509131407,,,127.0748741127,35.9105298462,6.0,20220509131419,0.0,,이북할머니 멸치국수,전라북도 완주군 동학로 30,,,55342
,A02,A0201,A02010700,1584836,12,20120329233223,,,127.0059805607,35.8988188768,6.0,20220523174137,19817.0,,익산 춘포리 구 일본인 농장 가옥,,,,
,A02,A0207,A02070200,2767541,15,20211103094659,http://tong.visitkorea.or.kr/cms/resource/80/2767480_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2767480_image2_1.JPG,127.1194825988,35.9648244340,6.0,20211103094659,0.0,,전라북도과학축전,온라인 개최,,063-260-9333~6,
,A02,A0207,A02070200,2554814,15,20180723094721,http://tong.visitkorea.or.kr/cms/resource/66/2644266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2644266_image2_1.jpg,127.0152812635,37.2810769133,6.0,20210923091627,13306.0,,정조대왕 능행차 공동재현,온라인 개최,,031-290-3600,16261
,A02,A0207,A02070200,2755427,15,20211008162711,http://tong.visitkorea.or.kr/cms/resource/13/2755413_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/13/2755413_image2_1.png,,,,20211008164133,0.0,,제 1회 매드영화제,,,0507-1336-1373,
,A02,A0207,A02070200,2756476,15,20211013125540,http://tong.visitkorea.or.kr/cms/resource/73/2756473_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/73/2756473_image2_1.png,,,,20211013125540,0.0,,제 2회 조선왕릉문화제,,,02-3210-4803,
,A02,A0207,A02070200,2755432,15,20211008164025,http://tong.visitkorea.or.kr/cms/resource/30/2755430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2755430_image2_1.jpg,,,,20211008164025,0.0,,제 3회 매드프라이드 서울,,,0507-1336-1373,
,A02,A0207,A02070200,2759249,15,20211019160316,http://tong.visitkorea.or.kr/cms/resource/48/2759248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2759248_image2_1.jpg,,,,20211019160316,0.0,,제10회 경산대추축제,,,053-811-2538,
,A02,A0207,A02070200,1428764,15,20111107094548,http://tong.visitkorea.or.kr/cms/resource/07/2773307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2773307_image2_1.jpg,,,,20211111100506,7211.0,,제12회 진주평생학습축제,온라인 개최,,055-749-4876,
,A02,A0207,A02070200,1422219,15,20111101113603,http://tong.visitkorea.or.kr/cms/resource/45/2748345_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/45/2748345_image2_1.png,128.0639327035,35.0034719462,6.0,20211006102048,26240.0,,제13회 온라인 사천시농업한마당축제,온라인개최,,055-831-3760,52539
,A02,A0207,A02070200,2818494,15,20220503160159,http://tong.visitkorea.or.kr/cms/resource/93/2818493_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/2818493_image2_1.png,,,,20220503160305,0.0,,제16회 부산가족축제,,,1577-9337 / 051-330-3406,
,A02,A0207,A02070200,2757747,15,20211015133104,http://tong.visitkorea.or.kr/cms/resource/46/2757746_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/46/2757746_image2_1.png,,,,20211015133104,0.0,,제16회 부산세계시민축제,온라인개최,,부산국제교류재단 세계시민협력팀 051-711-6845,
,A02,A0207,A02070200,2758154,15,20211018135224,http://tong.visitkorea.or.kr/cms/resource/45/2758145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2758145_image2_1.jpg,,,,20211027134351,0.0,,제1회 경주 반려동물 사진.영상 공모전,,,053-944-7800/ 010-5405-2909,
,A02,A0207,A02070200,2759788,15,20211020110152,http://tong.visitkorea.or.kr/cms/resource/87/2759787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2759787_image2_1.jpg,127.0125002913,37.5025122940,,20211020110152,0.0,,제3회 서리풀책문화축제 도서관이 ON(온)다,온라인 개최,,02-520-8707,
,A02,A0207,A02070200,2618530,15,20190911143328,http://tong.visitkorea.or.kr/cms/resource/16/2746316_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/16/2746316_image2_1.png,,,,20210927165925,0.0,,제3회 양재 플라워 페스타,온라인개최,,02-585-9680,
,A02,A0207,A02070200,141236,15,20060822000000,http://tong.visitkorea.or.kr/cms/resource/12/2751112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2751112_image2_1.jpg,127.4938781562,36.8388809865,6.0,20211108172744,35944.0,,제42회 생거진천 온라인 문화축제,온라인개최,,043-533-2742 / 2744,
,A02,A0207,A02070200,2757239,15,20211014105703,http://tong.visitkorea.or.kr/cms/resource/38/2757238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2757238_image2_1.jpg,,,,20211018095002,0.0,,제4회 전라북도무형문화재 한마당축제,,,010-8453-4001,
,A02,A0208,A02081300,2761414,15,20211022153609,http://tong.visitkorea.or.kr/cms/resource/12/2761412_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/12/2761412_image2_1.png,,,,20211022153609,0.0,,제5회 SAFE 대전안전체험한마당,온라인개최,,042-471-3116,
,A02,A0207,A02070200,2769942,15,20211108143142,http://tong.visitkorea.or.kr/cms/resource/39/2769939_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2769939_image2_1.jpg,,,,20211123174651,0.0,,제5회 강원도 평생학습박람회 & 제7회 홍천군 평생학습축제,온라인개최,,033-250-2955,
,A02,A0208,A02081300,2773739,15,20211112093526,http://tong.visitkorea.or.kr/cms/resource/03/2773803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2773803_image2_1.jpg,,,,20211112095611,0.0,,제6회 부천전국버스킹대회(통합결선),온라인 개최,,marubusking@gmail.com,
,A02,A0208,A02081300,2371631,15,20160303135542,http://tong.visitkorea.or.kr/cms/resource/87/2476887_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2476887_image2_1.JPG,126.7623261043,33.5562723662,6.0,20211118145512,5568.0,,제주국제관광마라톤축제,전국,,064-741-8772,
,A03,A0301,A03010100,2804721,25,20220118113104,http://tong.visitkorea.or.kr/cms/resource/53/2740453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2740453_image2_1.jpg,,,,20220610141940,0.0,,제주올레길,,,,
,A02,A0207,A02070200,2405329,15,20160907090049,http://tong.visitkorea.or.kr/cms/resource/51/2751251_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2751251_image2_1.jpg,126.9724103466,37.5707092077,,20220517173637,30398.0,,종로한복축제,온라인개최,온라인개최,02-6263-1185,03175
,A03,A0302,A03021700,2792767,28,20211213120810,http://tong.visitkorea.or.kr/cms/resource/83/2797583_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/2797583_image2_1.JPG,128.9097056085,35.4305003733,6.0,20211214190855,0.0,,좋은카라반,경상남도 밀양시 삼랑진읍 행곡3길 65-34,,,50466
,A02,A0201,A02010800,126351,12,20031107090000,http://tong.visitkorea.or.kr/cms/resource/37/2364337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2364337_image3_1.jpg,126.9697618157,35.1287583574,6.0,20220519140112,32579.0,,증심사(광주),광주광역시 동구 증심사길 177,(운림동),,61493
,A05,A0502,A05020100,2807692,39,20220218101314,,,128.7471555851,35.6448871138,6.0,20220218165002,0.0,,청도오경통닭  옹치기,경상북도 청도군 청도시장3길 2-8,,,38338
,A02,A0208,A02081300,2801929,15,20211220140259,http://tong.visitkorea.or.kr/cms/resource/24/2801924_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2801924_image2_1.jpg,,,,20211220140259,0.0,,청소년 사이버폭력예방 푸른코끼리 포럼 (푸코포럼),온라인 개최,,02-585-0098,
,A02,A0207,A02070200,2778432,15,20211124095545,http://tong.visitkorea.or.kr/cms/resource/30/2778430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2778430_image2_1.jpg,,,,20211124095545,0.0,,청소년 우주과학여행,온라인 개최,,02-559-3842,
